review,sentiment,product_category
I love the look and feel of the material  but it was way too short - i don't even have a long torso! sadly  it's going back to the store.,0,Knits
This looks like the perfect easy sweater with the white shirt appeal to it  but sadly the fit of this number is really off. it looks more like a tent. it must have been clipped in the back or something. i cannot see any scenario in which this would look good...,0,Sweaters
Looked good in pictures. i even ordered an xxs petite and it was huge! although the sweater has interesting textures and is very beautiful  it is very awkward and poor fit. will be sending back.,0,Sweaters
The beadwork is gorgeous  but the sleeves are so puffy  it looks as though you're wearing shoulder pads. the fabric of the shirt isn't that fabulous either.,0,Blouses
I bought the yellow pair on vacation last week and loved them! i wore them home on the plane and had a pony tail holder in my pocket (basic goody binder)  and there is a circle stain where the binder was! so strange! i sprayed them with spray and wash and washed them. the stain is still there and now it is discolored in the area i treated them! they are ruined! i am so disappointed and i only got one wear out of them!,0,Pants
I'm normally a size 25p. i bought these in a 26 because i wanted a more relaxed fit. i could barely pull them up over my calves. i could get them on and button them  but i felt like a sausage stuffed into a straw. size up 2 sizes at least!,0,Jeans
Ugh  i was so disappointed with this shirt. i was so excited when i saw it online and thought it would be a perfect summer shirt with the light colors and the flower print. unfortunately it falls flat and i understand now why they don't have a straight on photo of the shirt  its very plain and lays very unflatteringly. it's definitely missing something in the front. i typically wear a small to an extra small and i ordered this in an extra small and would have needed an xxs if i hadn't returned i,0,Knits
3 tags - one quite huge (about 2'' by 3'') - very itchy. so i cut out the tags and they are sewn with some kind of hard poky plasticy thread - now even more itchy! i will have to wear these inside out.,0,Intimates
I agree with all of the reviews. the design and fit are wonderful if you can get it on.! the buttons are a nightmare! whoever made these clesrly sewed the loopholes on the buttons closed with no thought as how to open them or get them off. ridiculous! they need to put a side zipper on this as i will probably check into since i really want to keep it. so so so disappointing,0,Dresses
Ordered this top online  as i loved the colors and design  but i should have listened to the other reviewers. i ordered my usual size m  and it was just very unflattering. it was short and wide  not at all like it's pictured on the model. needless to say it was immediately shipped back.,0,Knits
This sweater did not flatter a sz 12 with 36d chest. it's very well made but not for the curvy girl. this is my very first review and felt compelled to share my thoughts since i heavily rely on others' reviews before i purchase.,0,Fine gauge
This shirt aesthetically is very pleasing. i love the overall design and colors. however  when i tried it on i was immediately itchy! the material is not soft like a cozy sweater ought to be. in addition  though i ordered a size medium  it fit very large - almost too oversized. the sleeves were extremely long on me and the overall body was too big. it's too bad  i really loved the look but i'm not the type to layer. if you are  go for it  but get a size smaller than you normally would!,0,Sweaters
Quality piece except the fit is way off. i have a 32 c bust and long narrow torso  larger on the bottom. i ordered the small. i frequently wear a small/extra small on top and i was busting out of this in the chest area. however  the fit then flares way out from the torso and it just looked dumpy and overpowered my 6 foot frame. i marked it as running small  which it does on top  but then it runs very large on bottom. wanted it to work  but didn't.,0,Dresses
This top is gorgeous and i exchanged it 3 times hoping it would work. i originally got the size a would normally wear (a 6).and the arm holes and top were extremely tight and the top was short so i sized up and still had the same problem. i then went all the way up to a size 14 in order to get the length of the shirt log enough but now it is quite large around my hips. i love the detailing of the shirt but unfortunately if you have any chest at all it will not fit,0,Blouses
I know we've gotten to the point that polyester can be acceptable  but sometimes it's still that horrible texture  unbreathable mess. unfortunately  that's what this top is made out of. so it runs big  its billowy  and cute  but i couldn't get it off quick enough because of the feel of the fabric.,0,Blouses
The cut of the bodice is very strange and unflattering. it is great quality  but designed poorly. returned it.,0,Dresses
Pilcro stet roll ups are my fave! i have about 5 or 6 pairs and i needed a replacement for my light wash so i went in the store and tried these on. wow has the quality changed. the denim is a lot lighter in material  now  the wash isn't as real  almost like i'm wearing jegging shorts. these were my favorite but now i'll have to look for light wash denim shorts elsewhere because these new ones just wont cut it anymore! why  pilcro?? the sizing is about the same  they run a little large due to the,0,Shorts
And this one proved to be no different. the short end of it; this dress is pretty much super thick  heavy linen with a rope like collar (the supposed embroidery you see)  and there is no lining  but completely unnecessary pockets. i'm typically a 2 or 4 depending on the designer (5'7 & a super fit 135 lbs) and knew enough to order an xs in this  however it still fit like a potato sack. even upon taking it out of the plastic bag  i knew it was going back. between the unrealistic pictures and lack,0,Dresses
I was thoroughly underwhelmed. it did not hang well  and the fit seemed off. the tie waist just sort of hung there. i could have sized down  but i didn't even want to bother. it was pretty boring and flimsy for $138.,0,Dresses
I fell in love with this shirt the moment i saw it!  unfortunately  when i went to put it on  there was a hole running down the seam in the back. i went to store to exchange  wore the shirt  and someone tells me i have two holes in the back of my shirt. horrified  i went home  took a look  both holes along the seam! i will be returning this  i really liked this shirt!,0,Blouses
"But like other reviewers said  it looks nothing like the picture of the model. i am 5'3"" and 110 lbs  i usually wear an xs in maeve and i ordered the xs petite - the straps are not adjustable so the top part of the dress is up too high and then there is just so much material  it looks like i'm 6 months pregnant. and i usually love loose dresses like this  but the way this falls really does make you look like you are hiding a sack of potatoes. so bummed  because the material is beautiful and i lo",0,Dresses
I love finding unique retailer pieces that don't require dry cleaning. i was excited to find this shirt  but it's not flattering. the bottom hem is a little tight  which makes the rest of the shirt look bulky. perhaps it would work better on people who have narrow hips. i also didn't like the pink tones when i saw the colors in person. i'll be returning this item.,0,Fine gauge
The top is totally see through and fabric some what itchy.  it also feels cheap to the touch.  i love the idea but can't keep it for this price...i'm a shorty so i'd have to hem it too! sadly will return.,0,Trend
"I love jumpsuits - except for this one. the fabric is blah. it's between plastic and the material that they make flags out of. the print is adorable and the buttons up the front are super cute. the tie thing that's just hanging there?  it's a tie thing that just hangs there. it doesn't  look good hanging  and it doesn't look good tied.  this jumpsuit had so much potential. i'm definitely disappointed.  for sizing reference  i am 5'5""  135  34c and a small was perfect.",0,Pants
"The fit is so bad and the construction is very poor. i'm 5'1''  100 lbs  ordered xxs petite.     first of all  when i button this  there is extreme gaping going on. the vest runs narrow  yet tall?it shifts up my torso if i move at all  making the gaping even worse.    the ""skirt"" at the bottom is made of a very cheap  thin  slightly sheeny material that you would find at a flea market. it arrived unbelievably wrinkled and crumpled  and it was just so thin. it did not meet as closely in the middl",0,Jackets
Looks great in the picture but when i got this in the mail the fabric was so stiff! shaking it out did nothing-almost like it was dipped in drying glue. i got this for $10 which is so cheap and i still returned it!,0,Knits
"The dress was just too ill fitting and bulky and large. it was more matronly looking then anything and did not fit well. if you are going to try it  probably size down 2 sizes. for reference  i'm 5'4"" and 124 lbs. i bought my normal size 4 and it was very large. i would not recommend as it's just not flattering. i love one shoulder dresses and tops so was very disappointed as i'm an retailer devotee....",0,Dresses
This dress was adorable & fit great! regrettably  i had to return it since it wasn't lined.,0,Dresses
This top is too short  so much so that tucking it in would be difficult. the designs are lovely  but the short length is putting this top back on the rack.,0,Blouses
I was looking for a dress for playing cello at my friend's wedding. the colors looked perfect  the cut was great  etc. very disappointed to find out how sparkly and scratchy the dress was in person  and sad that the slit came right to my knee  which is a really weird height. sadly returning - might purchase again if it goes on sale and i can't find anything better before the wedding :(,0,Dresses
I wanted to love this sweater. the color is gorgeous  the pattern unusual  it is soft and warm  and would have gone with so many things. but the cut is awful. mainly the sleeves are way too big  making me look misshapen and my arms look huge. the body was a bit boxy but that would have been workable if the arms had been normal. too bad.,0,Sweaters
I love deletta and regularly search for their items here on retailer. however  this one is a miss as i think it runs small or you need to be taller and thinner then i for the gathering  opening to hit you right. i did really like the color ( ordered the brown) and material but back it goes.,0,Knits
Had to return this for a couple of reasons: 1) was too small! it's made like one of those tiny mittens that stretches to fit any size hand. i didn't bother to order a size up because i wasn't sure whether to go from a small to a medium or to a large. 2) the main color isn't grey  like the picture. it's a black and white checkered pattern. so  it doesn't look at all grey irl.    i'm still recommending because  if you get the right size  and like the colors  it will be a nice  light and comfy swea,0,Fine gauge
Material was a tad rough for my liking. the color did nothing for my olive complexion. given the price of this shirt (even with 20% off) i don't think it's worth it. if i'm spending $100+ on a blouse i need to love it and i do not love this one...going back.,0,Blouses
Poor quality  material looks much thinner and cheaper than pictured.,0,Knits
The dresss is much shorter than described. very see thru  though guess you can tell from picture. expected more for the price.,0,Dresses
This is huge. i understand that's the style  but it looked like i was wearing my husband's size xxl. i tried to imagine a really cold day when all that extra fabric would be nice... but then it started to itch  and itch and itch!,0,Sweaters
I was hoping that this would be a nice neutral layering staple but it simply leaves a lot to be desired. it fits tts  length is fine...the inside is some  but the outside darker material is stiff and cheap (kinda canvas feeling?). the material is super stiff which makes it flare out like like a tent in a super unflattering way. it also is on the thinnish side - it looks in the model shot like it would be a little thicker and warm. this is definitely going back.,0,Jackets
Like the other reviewer said this top is extremely wide and boxy. it must be pinned in the picture online. it's very frustrating when they do that. thank goodness i didn't pay for shipping! for reference  i'm 5'2 and 135 pounds and bought the xxs  it's going back for sure. i'm trying to lose baby weight  not trying to look pregnant!,0,Knits
"Beautiful floral print and while i like the concept of this dress it was a total failure for me. where the knit meets the print hit me at the top of my bust  truly a disastrous look for a bustier figure since the fabric just drapes down and made me look much larger than i actually am. same with the arms  if the white knit had carried down to the elbow it would have elongated the arms instead of cutting them off mid biceps to make them look like giant hams. i'm 5'6"" and a classic size 8 and this",0,Dresses
I ordered the ivory of this dress  expecting it to be a nice dress i could wear into my second trimester of pregnancy. instead  i received a dress that looks like a ugly  vintage-gone-wrong curtain of fabric. the 'ivory' is the color of yellowed newspapers. the fabric was cheap and had thread pieces sticking up all over the place. i would've been better off sewing myself a dress out of drapes a la gone with the wind or sound of music. the fit isn't that great  either. big and boxy. it could acco,0,Dresses
"This top is crazy in the front and just way-off when it comes to a cross-over drape. the top did not lay flat and the drape over has one snap which seemed to ""bloop"" open constantly. the bottom in the front is a strange combination of layers that i couldn't get to look good.  i'm busty  but this isn't the reason this blouse is just a disaster of a fit on me. the blouse fits tts and everything was covered  so it's not like it was too small and tugged. that's not the case. this blouse just didn't",0,Blouses
Love the softness and the length. the color was perfect. but you have be be a very skinny almost boney person for you to not show imperfections to your body. the fabric is not thick enough and does not have the give to over shadow normal imperfections. will be returning the sweater.,0,Knits
"I agree with the other reviewer that the belted part definitely gives some great definition for those with a defined waist and that it's a much lovelier color in person  but that's about it for me. thoughts below:  _____________  pros:  - tts. i ordered the medium for my 36c  5'9"" frame and found it sufficient.  - the color is much nicer in person  as the other reviewer mentioned. it's a richer brown. think ""mocha latte"" in terms of color.  - the belt really helps tie it all together and keep it",0,Outerwear
To be clear i am not built like your models but the biggest problem was the way in which it tented out from the bustline down,0,Dresses
I had high hopes ordering this top...unfortunately the top has a metallic fiber to the material and that detail was not noted in the product description! it also felt rather cheap & scratchy  poor quality for the price.,0,Knits
As other reviews have mentioned  this top has serious craftsman ship flaws. strings hanging off embellishments on sleeves and they begin unravelling as you try the top on. i wanted to love but sadly  returned asap.,0,Knits
Contrary to the first review  there is a zipper so while it wasn't easy to get on  it did fit over my bust. i found this too small and high waisted  and i already have a high waist so i can imagine it looking empire waisted on a normal torso. what i hated was the ridiculous inverted pleat in the front of the dress which is almost impossible to see in the online photo. it made my already busty frame even wider and more unflattering. the lining was nice and soft and the sleeve length and hemline l,0,Dresses
I should have heeded the previous reviewer's advice. but i'm really short so i thought i'd give it a try. there is something really wrong with the bust. first  it's about 3-4 inches higher than it should be. the bottom trim cut across the middle of my bust. even if i hoisted everthing up in there to fit the cups  they are really only designed to fit cones  not curves. from the side it looked hideous. too bad  because the fabric and fit everywhere else is gorgeous.,0,Dresses
This is a cute top but i wore it for around 5 hours and lo and behold i had smurf skin. i did not sweat in it but the color transferred to my underarm area and bra and it did not come off in the shower!! i guess it's going to have to wear off. thank goodness it was not a hot day!! i hope that i can return it.,0,Knits
I loke the idea of this jacket but it was executed poorly. it makes me look like a football player! i am 5'8 135/athletic build and i was swimming in the m. i tried a small on in store and it still looked like i was wearing shoulder pads. it hangs and gaps awkwardly. the sleeves are freakishly long and the overall length was too short.,0,Knits
"I was really hoping to like this  but it did not look the way it does on the model  at least not on me. the sharkbite hem is much more pronounced and looser. the one in the photo looks like it was pinned back. i am 5'8"" and usually wear a medium or large. i got a medium and there was a lot more material on the bottom half than the photo shows. it made me look bigger and was not flattering. material has a nice weave but it's thin and delicate. i bought the (holly) deep olive and the blue. colors",0,Knits
I can't stand buying pants and i can see the pockets lining and my darker skin through the fabric. i don't consider that high-quality.,0,Jeans
Here's an example of lowering a hemline and slapping the term 'petite' on it. too much fabric  was bulky  and ran too small. the fabric was thin and pulled awkwardly over the bust. returned..,0,Dresses
"This top is a joke unless you are really into expensive clown wear. i thought this looked whimsical  fun and a well-designed piece when i saw it on line--especially at this high price. i started to laugh before i even pulled the entire top of out the bag when i got it in the mail today. it is not expensive looking at all  and the pom poms look like a sad craft project rather than a special detail. it is a bit juvenile too. even if you wore it and were going for ""ironic""  it would be difficult to",0,Blouses
The sleeves on this top always caught my eye every single time i was in a store. they never had my size to try on  so when a free shipping offer came up  i ordered the ivory top in a size large. well  the sleeves are indeed stunning  but that is all that is attractive about this top! the rest was a plain  blank  white canvas. in fact  that's what it felt like to wear it -- like i was wearing a tent or an artist's canvas on my chest. yuck! how can this designer put so much thought and care into t,0,Fine gauge
I love baseball tees and this looked like a more refined version  but it was huge and shapeless.  nice material and fabric but this one is going back.,0,Knits
I ordered an xxs and it is extremely short in length. another customer had a similar review  but i still took a chance that it would fit well. the sides of the shirt have slits  and because the shirt is too short  it shows the skin on my hips. the rest of the shirt fit fairly well  but i'll still need to return this top.,0,Knits
I bought 3 shirts in gold  black and red. they arrived larger than expected. after the first wash and air dry they shrunk. i would have been thrilled but they shrunk to be shorter while staying too wide. also my black shirt faded a lot with one wash.,0,Knits
Wore it a couple of times  it is cool and comfortable. washed it and the raw edges are starting to fray. i might get one or two more wears out of it. hand washed and hung dry.,0,Knits
Why is it so difficult to find a shirt that doesn't expose half of my bra if i lift my arm?     this is cute (beyond the arm hole issue) but overpriced. going back.,0,Blouses
This top seemed so unique online  but in person it was really nothing like the pics. super full  shorter cut. the quality wasn't what i thought it would be. i will gladly pay for nice quality fabric and unique prints anyday... but this wasn't any of those things..,0,Blouses
I loved the color and design of this dress but needed to return it because it fit so poorly. the arm holes are entirely too big -- so big that alternations couldn't fix it. maybe it's because i am petite but i think it may be a design flaw.,0,Dresses
This shirt was a cute print  but it was too boxy and hit too short on the thigh. i considered having it taken in the waist but ultimately decided it wasn't worth paying the extra $ on top of the $88,0,Blouses
"I ordered these pants after seeing the good reviews  but i don't agree. these are going back. i ordered a small. i'm 5'5"" and 135 pounds. i am usually between a small and a medium in pants  but the small in these pants is huge. i could definitely fit into an xs. but i also don't think they are very flattering and don't like the feel of the fabric. it's too bad. i love the idea of these.",0,Pants
I splurged on this pajama set for myself and now regret it. even though the design is adorable  the fabric contains acrylic and the knitted fairisle part started pilling within the first week of wear. after a month and a couple washes  it looks horrible  and the fleece part is looking a little grungy as well. so so disappointed. the top is intentionally oversized and comes down to my crotch  i could have easily sized down.,0,Sleep
I had high hopes for this dress but my husband said i looked pregnant and that i was wearing a tablecloth- and he was right! i'm usually a size 10 so perhaps this would look good on a talk lanky person with a very long torso... but probably not. way too much fabric around the midsection. it's a shame because the fabric was really pretty  but too stiff a hand to drape well.,0,Dresses
"Wanted to love this sweater for its beautiful colors and cute graphic  but the fit is uncomfortably small and it is so itchy i was yelling  ""get it off"" in the fitting room. bummer.",0,Fine gauge
I wish this fit me better. i love the inside fur. it is extremely soft but it doesn't look flattering at all. it makes my shoulders look really broad and it was shorter in the length than i wanted. it wanted it fit over my butt (or cover half) and it sits a little below my waist. unfortunately i am taking it back. great idea though.,0,Jackets
I was very surprised to see such dark blue sequence on this dress. it did not appear as it did on the photo. i was pretty disappointed by the color. the photo of the dress is much more impressive.,0,Dresses
Ordered this vest on line and returned it due too poor quality .,0,Sweaters
This is a great top but it is really big. i have a similar top from the same brand and the size small fits as expected. this top is easily 2 inches wider everywhere. i would love to exchange it for an extra small  but am afraid that even that size would be too large. the blue pattern is beautiful and the fabric is light and airy  which is perfect for warm days  but the size issue is out of control!,0,Blouses
I ordered this in size xl and ended up returning it as soon as i received it. the color was just as pretty in person. the thick eyelet panel was well done. the problem is the whole tank was much smaller/tighter than pictured. i have several tops from this maker and was surprised how this was cut too small compared to their normal fit. i'm pear-shaped  so the hip area looked terrible. but  the whole top just wasn't up to the typical fitting standards for xl. retailer has done much better in the pas,0,Knits
First of all  this skirt is as cute on as it is in the picture. very flattering. i am a curvy gal on the bottom and this is flattering. that being said  it runs small. i purchased a large which is my usual size  and i need another inch or two all over to make it work. part of the problem is the material. it is a very heavy  durable upholstery like material. there is absolutely no give to this. it is a very stiff material as well -- more what i would expect on a sofa than on my skirt. the skirt c,0,Skirts
This is an extremely flattering dress. i couldn't resist buying it  even though i didn't come into the store looking for a dressier dress  which i feel this is. once i tried it on  i had to purchase it. its one of those things that i know i won't regret because at some point  an occasion will show up that i'll wear it to. its soft  comfy and flowing and accentuates the body's curves without being too tight or clingy. its a classic!,0,Dresses
I was so excited to get this in the mail  and so disappointed when i put it on. it had a nice feel to it and fit well when i zipped it up  but i don't really know how to adequately describe what it looked like when i glanced in the mirror - lumpiness along the seams? i don't know if it was a manufacturing flaw or not  but it gave me lumpy-looking hips and then kind of clung around my mid-thigh area. returned it the next day.,0,Skirts
This dress is so beautiful in person! but the quality was very upsetting. i had two buttons come off before even putting it on. i was so excited to get his dress for my wedding shower and then i couldn't wear it :(,0,Dresses
The top red is more like orange. was disappointed and returned it,0,Blouses
I recommend this product  but with the following reservations.     the dye from the product colors my skin every time i wear this outfit. i love the fit and make of the jumper  but i hate that my skin looks blue by the end of the day. this is still happening after several washes  which makes me feel disappointed. it will dye your undergarments so choose wisely.,0,Pants
I saw online  great quality sweater dress- reviews about seemingly extra fabric- easy fix with a seamstress. i have very sensitive skin and wear long sleeves under sweaters. wool  angora  mohair! 5'1  xsp  tts (length/arms) but lots of extra fabric for width. just trying it on was too itchy for me.,0,Dresses
Very very boxy design/cut. try on first or buy knowing you are 90% likely to return. beautiful skirt but if you don't have the right body type/measurements  will not flatter you at all.,0,Skirts
The turqoise color is pretty  however  it did smell bad out of the package. i wore it once and it transferred the dye to my skin and white pants  bra and cami! hope it all comes out in the wash. i tried to hand wash the shirt and now have blue hands and a blue tub.,0,Knits
Love the idea of this top  but it is so thin and the sequins look so cheap. the quality reminds me of something you would buy for $20 at a market abroad. definitely disappointed with the quality for the price. will be retuning.,0,Jackets
This top looked super cute online but when it came it was super short and boxy. looked like a tent on me. this one went back the same day it came!,0,Blouses
This suit was high quality  and a cute design. however  it is clearly made for a lean body type.,0,Swim
I was surprised retailer decided to ship this sweater. the sweater looks like it's falling apart and it is huge. i would not recommend this even at a clearance price.,0,Sweaters
I have a similar pair of capris from retailer and when i ordered these i thought they were the same in a different color. these are less flattering and i may not keep them.,0,Pants
"I wanted to love this sweater but it is a return. it is a very weird fit  very thick  rug-like material and unfitted. the shoulders are bulky  the top is big and the booty is small. i am 5'2""  34c and typically wear a small. the arms were very long  way too long. i will say other than that the top was true to size  may look okay on someone who had a larger chest and a smaller bum!",0,Blouses
This skirt looks great on  i didn't even think before buying it  planning to wear it all summer. so the aesthetic is great. quality and design  not so much. you get exactly one good wear out of it before the folding absolutely disintegrates  it is not sewn in or built to last.     then  it looks like a cheap sarong over a cheap miniskirt. i thought the dry cleaner might be able to fix it  but they said they would have to resew the whole garment  not exactly what you want to hear with almost bran,0,Skirts
This dress had so much potential. looked cute when i received it. put it on & couldn't wait to take it off. it's shapeless  top heavy & just overall unflattering. the material could be cute....on a totally different dress. don't waste your money.,0,Dresses
"Ref: 5'4""  125# 27/4  32g. i don't think this is for us shorter women. this hits you right where you don't want a vertical line to hit. it flares out at your hip and makes you look shorter than you are. the fabric is like a double gauze and very soft and the colors are beautiful but i couldn't even dream of making this work. i thought maybe with my larger bust it would create shape but it looks like i just wrapped a bunch of fabric around me! glad i tried in-store and didn't online order.",0,Dresses
The material is adorable and if it was available in a blouse with sleeves  i would buy in a minute. we have a pool and i thought it would be cute to wear while entertaining. now the cons  i am long waisted and this strange tie knotted high under the bustline giving an odd lumpy look. it runs short and i can't imagine who thought this design was a good idea. there were no reviews when i ordered. i am learning to try it on in the store and/or read the reviews before investing. i would say go up a,0,Dresses
Bought this cami/tank on sale which i'm glad but it has a flap underneath like a bralette but not fitted..it kinda just drapes under the cami...the problem is it's not thick enough to offer the coverage you would want under a white tank ...but it was also too short so it caused a visible line underneath that showed through.that was higher than the bottom of my chest ..so it gave the appearance that i wore the wrong bra/undergarment...it simply looks awkward ...not sure if it would've been better,0,Lounge
This shirt would be perfect if i needed a canopy on my tent. this shirt runs ridiculously large. purchased a medium and it should be labeled an xl. no impressed with the pattern in person. looks cheap. will be returning.,0,Knits
Tried this twice in yellow because for the price it seems like it would be such a useful piece  but the quality is below average for an retailer dress. it's just a shapeless  thin  beach cover-up that i could've picked up anywhere. the yellow color is so cute though. if you're looking for a light  breezy  go-to-the-beach dress that you can shove in a bag with your towel  this might be good for you  but it's too thin for just about anything else.,0,Lounge
I should have listened to the previous review on-line before ordering. unfortunately this will go back as the design fit and proportions are simply off. i love uniquely shaped wraps like this  but this one didn't make the cut for me.,0,Sweaters
I am returning the dress. it has too much volume and is not flattering at all,0,Dresses
"I love this t-shirt because it has the combination of elegance and relazation to a ""t"".  it's soft  pretty and covers my wide bottom well.",0,Knits
"The title says it all. while the quality was good  when i put this dress on a felt like i was wearing a shapeless sack fashioned out of wallpaper. the length was longer than on the model (makes sense since i am only 5'5"")  which was ok  but the overall fit was just too big. i am a size 2 and tried the xs  which was huge. just not flattering or breezy or sexy in any way. going back!",0,Dresses
"Love the silhouette and coziness of the fabric. for the first few wearings  i was in love. then it began to pill horribly . . . would not recommend. my mother said  ""that's going to pill up."" and i ignored her. and she was right.",0,Knits
These leggings are loose fitting and the quality is just not there.. i am returning the item.,0,Pants
I was really excited about this skirt because i love the color. however when i tried it on  it was too much of a high/low. i am not very tall but this would look a lot better on a tall person.,0,Skirts
I really wanted to love this cardigan and did until i tried it on. the arms are so tight! i ordered in a m  which is my normal retailer size  but couldn't move my arms. took it back  was going to try in a l  but store didn't have any. for the price  i need to be able to move my arms!,0,Lounge
This skirt fits in a strange way. there is one pleated area but it is on the side so it is not flattering and i kept feeling as if i wanted to straighten the skirt.. the elastic looks frumpy. unflattering.,0,Skirts
These pants are gorgeous when you first see them. they fit beautifully when you first put them on. and then you wear them for one day. and they snag. on everything. and little strings start to come out of the pants. and the hem begins to unravel. and the pants which were once beautiful light summer pants appropriate for work or brunch are now frumpy  worn out pants with a million snags and strings hanging off of them .... after one day.     i can't begin to tell you how annoyed i am that i spent,0,Pants
Description is wrong. not a swing tunic. more long and straight. keep that in mind when buying this. if you have hips  this might not be the top for you,0,Knits
Pretty design and good quality but the medium was very balloony at the bottom. fit my chest alright (34c) but flared out way too much at the bottom.,0,Knits
I was leery of purchasing this blazer online without any reviews to read...and now i know better. the color and fabric are nice and what you would expect from the photos. the sleeves  however  ran small compared to the body. the shoulders also pulled and felt narrow compared to the torso. the body the opposite...too large and not flattering on an hourglass figure...no darts  no fitted places  nothing making it tailored to fit. open it hung wide with an unflattering silhouette. buttoned  it sprea,0,Jackets
Let me start off by saying that i really  really wanted this jumpsuit to work as it looked good on me and was tts (got a 6p). unfortunately  it didn't work out due to the two buttons at the top which break way too easily. i had to return it and exchange for another jumpsuit but it did me no good as the second one did the very same thing so i didn't even bother trying it on. the buttons broke through before i even got the chance as the material is far too thin and the back of the buttons just pop,0,Pants
"I agree with the first reviewer exactly. beautiful fabric and ""idea"" of dress (looks stunning on model)  but huge and shapeless in person like a tent. not at all what i expected when ordering a 2 petite. sadly  has to be returned.",0,Dresses
Long-time ag jeans fan. lately though  i'm finding the material is much too stretchy. i wanted a good pair of jeans. if i wanted pajama jeans  i would've ordered them. i found the same thing with the prima jeans i ordered (same review there).  so back both pairs went.   it's a shame because the color was as pictured and just what i wanted. if only they had been made out of actual jeans material.,0,Jeans
I was very excited about this product. when i saw it the pattern was beautiful in the romantic floral and the bottom band looked like the bathing suit was a little longer so i felt it would be good for a large chest. when i received the package i knew instantly it ran small. i tried it on and it barely covered half of my chest. also the band at the bottom is actually very small and not what i expected. the print is just as lovely in person as it is online. i don't even know if sizing up will mak,0,Swim
This was completely different than i expected. the xs/s was so large that it looked messy. unfortunately i had to return it.,0,Jackets
This one will be going back. the color is really blah and the fabric wasn't a texture i was expecting--it is kind of thick and ribbed and i suspect it would stretch out over the course of the day. overall  the cut and style is cute  but i just felt like i was wearing a hospital gown with the combination of the fabric and the style. this may have been cute in a more vibrant color and lighter weight fabric.,0,Knits
I love love love this print and had to have it when retailer had their 25% off sale. i think regular price is way too much for this dress as the dress isn't even silk or a better material. but once i got this i was so disappointed  i ordered my usual size and it was just a balloon/tent on me. i felt like i was wearing a maternity dress. plus the ruffle at the top which i thought was a sweet feature felt really awkward and like it was grazing my neck and chin in an annoying way. i don't even want t,0,Dresses
"I might be the only odd person out there who think this jacket is not perfect at all. a lot of other reviewers said that the jacket runs small. for me  it's not true at all  i had to go to xxp petite to find the fit acceptable  but it was simply too short (rather than 20"" as it states on the website  it's more like 18"")  which is a thing i almost never experienced because i am a petite person! i don't even want to go regular size because it would've been too big. i saw some photos that others po",0,Jackets
I ordered this top in white along with the meadow rue lace sleeve top. while they are the same price  they aren't even close in quality. this top is one of the sheerest tops that i have seen. the trim  pocket and the lace-up tie are made from sheer type material that was twisted and didn't lay right  and the tag sewn inside  was sewn with red thread and showed through  very visible. i don' t think it would hold up after many washes. i returned this one and ordered another color in the lace sleev,0,Knits
I love the photo of this and because the reviews were so positive i ordered it. i was shocked when i opened the package. first  the fabric is not the silky rayon cotton blend i was expecting. it looks and feels more like a cheap cotton. it does not have the drape or feel or look i expect in a kimono  which brings me to the second disappointment. it is not a kimono at all. it has no kimono sleeve  no sleeves at all in fact. just a slit in the side of the body of the garment you put your arm throu,0,Jackets
I've been waiting to purchase this top for some time  thinking it would be perfect weight for fall/winter. i'm pretty disappointed. since i don't live close to an retailer  i typically order a size up to avoid returns and usually end up with items that fit just right or a little loose which is no big deal  this sweater however i was swimming in  like a child in an adult sweater! it was huge! and not to mention unflattering on my short fuller shape. i wasn't impressed with the material either  it f,0,Knits
Lovely colors and print. my problem with this dress was that the bust was on the smaller side (it will fit those with a smaller chest nicely!)  and worse  the beading on the bodice was attached with black thread  which showed through the sheer netting layer on top.     for the price  this particular detail should have been addressed.,0,Dresses
Nice quality fabric and design  but found the armhole cut weirdly and fit of upper bodice strange. wanted to love it but sadly sent it back,0,Dresses
I love the way this dress hangs straight down on the model  but on me it looked tacky.  i'm 5'6 and 130 lbs  and this dress hit me in all the wrong places.  i got a size small- sizing up would be huge in the top of the dress (and the arm holes are already dangerously large).  i wish this were just a little bit a-line.  instead  it's literally like someone just extended the length of a t-shirt.,0,Dresses
I wore this suit for the first time yesterday and the black inner lining is leaking and causing stains on the white sections. seriously bummed as this is a super lovely suit.,0,Swim
I was so excited to splurge on a mara hoffman suit and was sorely disappointed when i received this suit in the mail. i'm petite and fairly curvy  so i knew it would likely be a little long in the torso but the whole suit was so oddly shaped  i couldn't imagine anyone it would fit. the square shape in between the halter pieces is awkward  and the pieces that are supposed to hold your chest are super wide and loose.,0,Swim
"I did not like the fit of this. as another reviewer stated  it is not a swing tunic. it hangs fairly straight. i don't have large hips. i'm 5'8"" and 120 lbs with a full bust and this did not look flattering. i returned it immediately.",0,Knits
Very cute top. i went down a size because for me it was a little large in the back  but that was just my taste. i purchased the denim print.,0,Blouses
I really wanted to like this top but unfortunately it was short and the sleeves were just too puffy. it did not look flattering and will be going back.,0,Blouses
As another reviewer wrote.. this is not the same jean featured on the website. same cut and style but it's a light denim wash with wiskering and worn look at the knees. i called customer service to see if this was a mistake and they said there was not really a way to check it unless i exchanged them. i didnt want the same wrong jeans again so i opted out ... too bad they are cure.,0,Jeans
I look like i put a baggy bag over my head. also  the material really seemed like fake velvet to me.,0,Dresses
