review,sentiment,product_category
"I ordered size medium in the blue color. the fit is true to size. however i am 5'3"" and the length is shorter on me than it is on the online model wearing the yellow color sweater. notice where the back sweater length falls on her. i checked the tags in my sweater twice to ensure i didn't purchase and/or receive petite sizing. the length in regular size hits me about the same as the online model photo wearing the ivory color. i am fairly certain the model is considerably taller than me so a litt",1,Sweaters
I bought this in two colors : the green which i love and the washed out look adds some interest to make this other than a plain tank. i also bought this in white and it is completely see through. i will never understand why designers don't pay attention to how fabric would look as soon as you put a bra on. if you want to wear a tank under your tank then get the lighter colors otherwise i would stick with the green.. honestly debating on whether to buy the bright blue color but i fear it's just n,1,Knits
Initially  i bought this because i liked the color and style of this trench coat. i thought it could look very chic and polished. the problem was it was too large and too wrinkly. i'm 5'2 (115 lbs) and ordered an xs because petite sizes were unavailable. but i realize that a petite xs would've been a better fit. also the sleeves were too long even with an xs. i've already returned the product.,0,Outerwear
Not that i don't recommend  only don't recommend if you have muscular thighs. so i tried on the small in plaid pattern (or checkered?) and not flattering on me at all. snug on the though and loose by the knee and below. also that pattern made my legs look weird  no kidding  kind of crooked... they are super comfortable and the small fit  so perhaps they run small?    i would get petite if you are usually a petite  the regular size bunched on the bottom  too long.    i am usually a 0p or 00p  or,0,Pants
This cardigan is so fun to wear. you can wear it like as it is shown on this model or turn bottom up and wear upside down as tag suggestion.,1,Fine gauge
"This dress is extremely comfortable and looks great on. i'm 5'3"" and 34dd and the m petite fit like a dream with even a bit of room at the bust. the length is perfect with sandals or even up to 2-inch heels. perfect for travel and summer entertaining!",1,Dresses
Very poorly made- wide and short  very unflattering. the material is advertised as cotton  but it felt very synthetic.,0,Layering
"I agree with the other reviewer that the color isn't as pink in person and more subtle. my thoughts below on some other things:  __________  pros:  - pockets! makes it so fun and chic with the overall style.  - the material is lovely and breathable. i didn't find it sheer at all! of course  i didn't wear it outside the dressing room. the material is thicker but it hangs on the body well.  - runs ""mostly"" tts. i only tried on the medium and it fit everywhere being slightly tighter in the chest. i",1,Dresses
The shirt is exactly as it is pictured  i have the burnt orange color and love it! i received numerous compliments both paired with jeans and tucked into a fun skirt. it fits true to size  as i normally wear a small in all retailer however it is the slightest bit tight in the shoulders. i would give this top a 5/5.,1,Blouses
I found this dress to run very large. the fabric was substantial but rather coarse. also  the lighter color in the pattern is lavender and not white or cream.,0,Dresses
I was very excited to find this jumper in a store to try on. the small was huge (im 5'8  130lbs)  the xs was better but perhaps a bit short in the upper body  making it feel tight/stretched against my shoulders. i love the print and style  and would have bought it if it was $100 less. however  at the current price  it needs to fit perfectly  which sadly it did not.,0,Pants
Couldn't resist the polka dots! very cute and stylish cardi. since i'm short waisted this cropped style is perfect for me. i tried on the xs and small and while there wasn't a huge difference i went with the small since it had a bit more room. it's pricey so i waited for a sale to purchase!,1,Fine gauge
I really like this shirt overall. i'm 5'2 and the petite sizes were sold out so i bought a regular. if you are short like me  beware that the sleeves am be almost comically long. while the shirt is stretchy  the cuffs are not so pushing the sleeves up isn't really an option. also  it had lots of loose  hanging threads straight out of the package. but overall  it's a keeper!,1,Knits
I absolutely love these sleepwear pants. they are lightweight  soft  good fit and quality and the design is really pretty!! a steal at this price.,1,Sleep
I was so excited when this dress went on sale.  it is very soft and the print is so distinctive.  it is super comfy but not slimming or flattering at all.  i am a curvy girl   wear a medium 8/10 and this made me look so wide!  the skirt is quit full   a small would have fit but the top was tight.  so disappointing.,0,Dresses
Love this!!! 115 lbs thin arms  the xs fits perfect. it's very flattering and has a boho vibe bc of its length. the arms are a little snug but in a very flattering way. haven't worn it enough yet to experience any pilling  but crossing my fingers. the cream is a really pretty pale oatmeal color imo. the grey is a black/grey speckled look.,1,Knits
This is a cute dress  but it runs very large through. if i had decided to keep it  i would have taken it to my seamstress to remove some of the volume. when i ordered  i assumed it was red and black checked  but it is navy. my black cropped leather jacket and boots won't work with those colors  so it is going back.,1,Dresses
This dress is comfortable and versatile - one could wear it to the office or to a social event  day to night. i didn't find the sizing to run as large as some of the other reviewers did. i felt it was true to size. it is not lined so you would need a slip under it if you wear it with tights or nylons  otherwise the skirt will cling.,1,Dresses
I sized down one size and it's still too big with the double v-neck style. this is going back.,0,Knits
This was absolutely adorable on. it does look a bit like a dress but at 5'3 and 118 lbs i am normally a size 4  and needed the 2 in this. it fit so perfectly i didn't consider the petite. i can go braless as it has a well lined build in supportive bra. i purchased both colors and it can be dressed up or down. only draw back is dry clean only. super cute  and i definitely recommend this. cuter in person and on.,1,Dresses
Tried it on at the store. (must of been a return) at first i wasn't thrilled with this dress.. have a little bit of a pouch and would never think i could wear a tight dress like this. the cut was perfect for that imperfect belly. went to a 5 hour dinner that night and was so comfortable. not itchy and i felt very pretty in it. husband loved it and was happy for me to show my curves again. would not of ordered this online  so glad it was in store. much more vibrant in person . try it you will lik,1,Dresses
Pretty disappointed in this sweater. should have sized down because it's quite wide. i also didn't like the stair step. the back clung to my rear. not attractive. the colors seemed to be striking online but in reality are not. returning mine.,0,Sweaters
"I'm 5'6""  34b/32c  apprx 125#  & lift weights so i have bigger/muscular lats  back  arms. my lower half i wear sz 25 mother  ag  or 7 mankind jeans  but upper is more med (4-6 sz). hips apprx 35""  waist 28"". my tops: i don't like things tight. i ordered medium  top fits perfect  but waist/hips i have take in as more like a rigid/stiff  gunny sax cottony type fabric  not super light chiffon as photos appear. the under lining super short in front and top of calf in back  but lining follows the she",0,Dresses
"Loved the design and quality of this suit but the cups seemed huge. i weight 135lbs 5'6"" and wear a 34c. i bought a large in this suit because other reviews said it ran small (normally i wear a size medium) i did like how it fit everywhere expect the chest. i'm wondering if the medium will still be too large in the chest and hoping the rest would still fit okay. not sure i want to go through the hassle to exchange and it not fit again! it's so cute otherwise and would be perfect if you have a la",0,Swim
So  this is a super soft comfy sweater. the color is great and i really wanted to love it. but the dolman sleeves sort of annoyed me. that being said  all of the good things about this sweater almost made me keep it. the neckline is also really neat. it drapes nicely  and stays that way. if you are on the fence give it a try!,0,Sweaters
It looks adorable in the picture... but just not flattering in real life. too much fabric in the skirt that flares from the waist in a bunchy  unflattering way. makes a slender but curvy figure look boxy  rather than enhancing curves. it's a pass. love the blue print  though.,0,Dresses
It's just ok. very thin and feel like it might say and stretch. color is very nice but much thinner and sheer we than what i wanted.,0,Fine gauge
"This dress is versatile and cute! i purchased the xxs at 5'4"" 115lbs and it fit perfect. a steal at the sale price!",1,Dresses
I love the photo of this and because the reviews were so positive i ordered it. i was shocked when i opened the package. first  the fabric is not the silky rayon cotton blend i was expecting. it looks and feels more like a cheap cotton. it does not have the drape or feel or look i expect in a kimono  which brings me to the second disappointment. it is not a kimono at all. it has no kimono sleeve  no sleeves at all in fact. just a slit in the side of the body of the garment you put your arm throu,0,Jackets
This is a great piece  which has flow  grace  and charm. the blue is a beautiful color! i love it and received numerous complements after wearing it one time.,1,Blouses
Cute sweater  but don't plan on wearing this until at least fall! i love the look of this and the quality of the knit is there  but this sweater runs large and it's heavy.. i normally wear an xl in most retailer tops/sweaters but i could probably wear a m in this sweater. i for sure need the petite size because this xl regular came to my knees and fit me like a coat. i ordered this online but am going to try and exchange it for a smaller size at the store  otherwise  i'll have to return it.,1,Fine gauge
I love finding unique retailer pieces that don't require dry cleaning. i was excited to find this shirt  but it's not flattering. the bottom hem is a little tight  which makes the rest of the shirt look bulky. perhaps it would work better on people who have narrow hips. i also didn't like the pink tones when i saw the colors in person. i'll be returning this item.,0,Fine gauge
"I love the flowy-beachy look of this jumpsuit  it is very comfortable  and super cute  my only ""gripe"" is that the hip part is pretty wide  hands in the pockets  you can't tell  but if i were to get this  i would want a xxs. length was ok not petite since it is a flowy look. colors are very nice too  kind of ""70's""  but i love it. i think i will get this if it goes to sale  even if it is a little big on me... i am 115 lbs  30d chest and tried on xs.",1,Pants
This is the first hd in paris top i haven't loved. high hopes for this top since i love the brand and the color. this was an online only item so i guessed at the size  typically order a 4 petite. ordered the 4 regular since the length was already quite short in the regular length. it was oddly constructed  small in the arms but boxy and oddly bell shaped bottom. the lining was tough to keep straightened while trying to put it on. too bad  but it went back,0,Blouses
Love this preppy sweater for fall. only detail i wasn't crazy about was the deep slits in the sides  it gapes a little oddly then around the pocket but not enough of a distraction for me to send it back.,1,Fine gauge
Pretty shirt on the hanger  but there's a goof in the design. when i tried it on my 3d self  there became this weird ruffle right beside/below the bust that you can barely see in the right of the photo  now that i know it's there. the tulip nature of the shirt is pretty in concept  but where the top layer starts makes the fabric stick out right by your bust and it's not flattering  and i'm just a 34 b.,0,Knits
I adore this dress. i wanted/needed to add a few velvet pieces to my wardrobe and when i saw this online i decided this had to be one of them. i'm 5'9 and ~128 pounds and ordered the x-small and it fits me perfectly. the color is so rich and the details are delicate  understated  and yet striking. i intend to wear this for a variety of occasions.,1,Dresses
I love sundry and their fun designs--i was disappointed because the fabric is very thin and the dark part of the heart is not black but bluish slate grey. it is just not what i expected from the picture. i bought the xs and it felt baggy on the body.,0,Knits
I cannot say enough about these pajama pants. they're beautiful and crazy comfortable. it's a nice change from black or grey. i also love that there are no pockets because i hate how they jut out on me. i wanted a petite l because i am short  but the regular large is fine. i just wear them higher up on my hips. i normally wait for sales on sleepwear  but i couldn't resist on these. they're well worth the investment!,1,Sleep
Thank goodness for a nice white basic tee that is not see through! i go back and forth between an xs and s depending on how i want an item to fit - i don't like things to be too form fitting because i still have a little post-baby pooch. i went with a s in this shirt and it works well. my only complaint is that the neckline is not totally straight - where the seam comes up from under the arm to hit the neckline it bumps out a little bit. but it's a great nicer basic that will go well with almost,1,Knits
Based on the strength of the other reviews  i thought this sweater would be amazing  but i was disappointed. the knit is very thin  cheap looking and weak that it won't last a season undamaged. it reminds me of a duster i bought 15 years ago at a discount fast-fashion retailer when i was a student. sloppy looking with lots of creases out of the package. collar is odd and the sleeve openings have an annoying flare. the drape is not structured enough--everything about this screams over priced bath,0,Fine gauge
"I love this dress and it is going to be my go-to summer dress. the fabric is great with just a slight amount of stretch. it is true to size. i am 5ft 8"" and it is not too short on me. the arm holes and the rest of the fitting is just perfect. the pockets are also very functional. the color is a darker moss than a brown that it looks like in the pictures. the retailer dresses i order online offlate are returned 90% of the time due to ill fitting or for not being what i expected in general  however",1,Dresses
I absolutely love these shorts! i wear a 28 in all pilcro and these are no exception. i would not have grabbed these to try on  but the person who put my clothes in a fitting room added them for me. first  they are definitely short when rolled twice  and i do not have skinny legs. in fact  i never wear anything that exposes my thighs because i really dislike them. for some reason  these shorts make my legs look great! i thought for sure it was the mirrors at retailer  but i still like them at home,1,Shorts
Ag jeans have been a main stay for me. they are the most comfortable and best looking jeans on my body. however this pair was too tight and shorter then i liked. the fabric and color is beautiful. i wear the same size for ag no matter the design. but this one ran too small. i have to return it. i will try the next size up if they still have them.,0,Jeans
"Bought a pair of the gray and loved them  but after i washed them i saw the color was distorted as if bleach from a previous wash was still in the machine.     so i ordered a second pair this one in green - same thing happened after i washed it. looked at instructions (finally!) and it says to wash in cold water - i washed in warm. could that be the problem?     anyway - now they both look like there's discoloration and not a ""washed look"" that's on purpose.     i'll still wear them  but an expe",0,Pants
The sweater material was really soft and seemed well-made. the back is an interesting twist  but the material creases easily; i can see it looking messy by the end of the day. the main reason i returned it though was because it runs very large. i got my usual s  and i could have sized down 1  maybe even 2 sizes. i didn't like it enough to try a smaller size.,0,Fine gauge
Super cute! no complaints! fun print! light weight soft material!,1,Jackets
I'm very disappointed in the quality. it seems more like a pajama than a tunic. definitely not worth 100.00 dollars. i plan to return it.,0,Sleep
Happy to have tried this one on in store. unlike other peplum  the bottom portion does not pop out. looks good under a cadi as well. find this top very versatile. i got both colors since they are both flattering.,1,Knits
This is truly a beautiful top. the beading and lace are subtle  but add such a special  feminine touch. i love the breezy  swingy shape. very flattering. this is one item i will be sure to treasure for years to come. love!!,1,Blouses
"Three strikes and retailer is out for me! i am so disappointed. i really liked this dress and was looking for a fun  distinctive new shift dress. got it  tried it on  took it off  went back to look at the listing online...nowhere does it mention that it has a drop-seam in the shoulders. i guess you can see it if you zoom in closely on the image  but it's not mentioned in the text. who on god's green earth actually looks good with a drop-shoulder?! it hits every woman under 5'10"" right in the middl",0,Dresses
I found this blouse to be just a lovely spring and summer top. the netting in back adds interest and the dusky peach floral print is extremely pretty. the tiered layers add a slimming effect and it can be worn casual or for dress. it could even be worn in the fall with the right sweater. i just love it and feel so feminine when i wear it.,1,Blouses
Very cute plaid button down that is tts; i am busty and the l fit just right with enough room without the buttons doing the splits like most shirts. the dainty details & material of this button down makes this stand out from other button downs that look like flannels--which this is not. it is woven of a fine material enough to be able to wear a camisole underneath  it is not a flannel shirt. colors are vibrant and the purple in the back really is quite attractive. happy i got this on sale & sale,1,Blouses
These jeans hug in all the right places. the high waist accentuates my body and makes my legs look a mile long! the jeans will need a trip to the tailor to be hemmed  pooling even with my highest heels.,1,Jeans
Don't be fooled by the image; unless you have a c/d chest  this romper has masses of draped fabric right around your middle--exactly where you want it least! very unflattering and rather expensive for the poor quality. back it goes!,0,Shorts
"I ordered this in a s (for reference  i am 5'7""  128-130 lb  32dd  with a 27"" waist)  and it fits nicely. i have a fairly large chest  but i didn't find that the pleats laid awkwardly or over-accentuated my boobs  but i got the purple motif so the pattern (and the higher neckline) may have helped keep the top looking cute and stylish but still modest. on me the top drapes a little more than than it does on the model  but it's flattering and not at all sloppy thanks to the fabric  which has a jus",1,Knits
I was very pleasantly surprised by the beautiful  intricate threaded material of this shirt! it takes the shirt from a casual top to an intricate and unique piece in my closet that can be dressed up or down. the top is definitely larger than i expected - i wear a size small (ordered a small) and it's very wide (lots of extra material) as it falls! i checked it to see if i had accidentally received a large when it first came. it looks like a baby doll shirt  with the shirt getting wider and more,0,Knits
Really striking. even prettier in person. color is beautiful. told my husband this is a half-way-to-christmas present!,1,Sleep
I really wanted this top to work but i felt that it was big and boxy. it's shorter in the front and longer in the back. the seam and peplum hit at a strange place and made me look disheveled. it's definitely worth trying on  but didn't fit me.,0,Blouses
This vest is awesome - the photo does not do it justice. you can dress it up or dress it down. great materials used. does run big  so select one size down!,1,Lounge
I wanted this top so bad i ordered one size up (only size left in navy) and it is a little big but i still love it. so fun  love the color.,1,Blouses
After reading the reviews i sized down to a 6. once i received it  i loved the fabric and color  however it was so ill-fitting. it's like the designer didn't even use female measurements and used a box to make this top--too wide. i liked it so much that i sized way down to a 0 and it still fit horribly. it is too wide and not long enough. both are going back!,0,Blouses
I'm a 32dd  so i wouldn't normally wear a bralette out of the house (not enough support). this bralette is actually very supportive and comfortable. i'm probably going to get at least one more. for reference  i'm a 32dd (small back  big boobs) and a small fit me extremely well.,1,Intimates
I was very disappointed by the fit of this top. it is quite short (especially in the back) and very wide. i did not find it flattering. on a positive note  the fabric is nice and thick - very warm layering piece for fall. for sizing reference  i'm 5'5''  122 lbs  and took my usual size xs.,0,Knits
I am a huge fan of pilcro pants  and was so excited to see them make a pair of vegan leather pants. the idea is great - leather in the front  fully stretchy fabric in the back to give a fitted but comfortable look. however  i couldn't get past the way the seams and leather felt on my knees - really stiff and uncomfortable when you start walking around (can't bend the leg all the way; weird creasing and bunching behind the knee). the fit was perfect everywhere else. sadly  these had to go back :(,0,Jeans
I bought my usual size medium and it's huge on me. if i sized down  my chubneck wouldn't be comfortable. the buttons are frustrating. the color  the pattten  the style are 100% gorgeous! i think i will belt mine,1,Dresses
This is a unique blouse and well worth a try. it is pure wool  so dry clean only. though it is wool  it is actually very thin and lightweight. i didn't find it to be scratchy.  .  i am a size xl  but in this blouse the large fit fine. the narrowest part of this blouse is the width of the shoulders  everything else is very voluminous. for this reason  it doesn't flatter my full figure; it makes me look much heavier than i am. my only options are to return it  or bring it to a local seamstress who,1,Trend
Pretty top online - okay in person. runs small  especially on bottom hemline. thought it would have a swing to it. it does not. more sheer in person than i thought it would be. that wouldn't stop me from keeping it though. it was the way it laid on my chest that was unflattering. looked like i was wearing a bib. i don't have a large chest  just weird look on me. unfortunate  because it is an adorable print. top made for thinner or a petite lady.,0,Blouses
I wanted to love this shirt. it's got a thicker material  a flattering shape and the uniqueness for a basic top. however when i put this on  it just looked like it was ill-fitting over the chest. i think if the pull was below the chest  it would be much better.,0,Knits
I was attracted to the feminine design of the dress  the silhouette  the flouncy skirt; however  i ordered the red motif pattern and hated the splotchy  dark colors.,0,Dresses
"I have loved the pilcrow hyphen chinos  and have purchased many pairs. however  the last 3 pairs i've ordered are all a different cut now. they are no longer the chino i loved  although they have the exact same name. they are now ""boy cut""  and are much more narrow through the hips and thighs. nowhere on the description does it say ""boy cut"". it's not until the package arrives in the mail that i'm saddened to find this changed product with the same number. it really should say this int he descri",0,Pants
"Strapless dresses can be so flattering so when i saw this on retailer i had to order it! this dress did not disappoint. for reference i ordered a size 4 and i am 5'5""  135 lbs  34b chest. in the chest area it fits perfectly  while the ribcage area is a little snug  but not uncomfortably so. the pockets are great. the denim quality is great. and i like the frayed bottom of dress. i got compliments straight away on the beauty of the dress from two men. which i thought was quite interesting because i",1,Dresses
The material is awesome and it's a super pretty dress it just didn't work on my body.,0,Dresses
The fabric felt cheap and i didn't find it to be a flattering top. for reference i am wearing a medium in the photos and my measurements are 38-30-40.,0,Blouses
I saw this in the store and immediately had to try it on. it fits perfectly. i'm usually a size 4/6 with dresses and the small fit perfectly. it looks expensive and high quality and the print is unique. what i love most about it is that i can wear it in the winter time  layered over say.... a black turtle neck and black tights... but i think it can also be worn in the spring  especially with that flower print.,1,Dresses
I usually love a cowl neck sweater but not this one. you can't wear it off the shoulders and it's weirdly sheer too. the only pro is that it doesn't include wool or fur.,0,Sweaters
I loved this dress immediately. it is soft to the touch and super comfortable. i will be wearing this so much this summer! the arms are true to size and the body is flowy and roomy  but it is still flattering! highly recommend!,1,Dresses
Super soft and comfy  with stylish look,1,Knits
"This top is really beautiful  but looks absolutely horrible on my 5'9"" apple shaped body. in the words of my husband  i looked like a star trek villain.",0,Sweaters
I love the fabric of this dress and the way it fits  but it is too low for me i thought about putting a cami under it  but that would ruin the look of the dress. just an inch or so higher would have been much better. as much as i like the design and fit  i will be returning this dress.,0,Dresses
I love this top! i've already worn it 3 times since getting it about 2 weeks ago. it is beautiful and has a lovely  subtle pattern to the fabric that i didn't initially see in the photo  but then did and still wanted it. it has a nice drape and is comfortable and flattering. my only critique is that it comes up a little shorter on my torso than i expected. i am a medium/size 8 with 34d bust and the top comes to maybe 2 inches below my belly button. i think it's still flattering and comfortable ,1,Lounge
I usually wear a medium or large in retailer clothes. i purchased this in a large and it fit perfectly. it is a clingier top but i didn't find it too much so. the ribbing makes it very attractive and slimming  and also can be worn as a stand alone turtleneck or easily as a layered piece. it is super soft and comfy as others have mentioned  and a tad thicker than just a cotton turtleneck would be - it has substance. also  it would be great for traveling because it doesn't wrinkle at all. love that!,1,Layering
I love this dress  the only issue is i ordered on-line and it came from a store location not the warehouse so it came dirty on the bottom and wrinkled!   once i washed it (yes its washable) it looked fantastic!!!,0,Dresses
Was drawn to this dress in the store. my location had it displayed well (one mannequin with the dress & a jean jacket...another with the faux fur cardigan). the dress is a very vibrant red. but the fit is not for me. i am busty (34c) with a short torso  and the dress made me look like dolly pardon on top. but there was a lot of room on the bottom. i tried on a size 6 and felt like i needed a size larger on the top and a size smaller on the bottom. having said that  the material is a very good qu,0,Dresses
I have several pilcro jeans in a size 26 that fit great but these ended up being just a little bit too tight in the thigh area to make the style of the jeans looks right. going to return for a larger size. nice material though!,1,Jeans
Awesomely different top. the first time i wore it i didn't wash it so it was big on me. it shrunk from washing so it fits better now. there is some unraveling of the frayed edges though.,1,Knits
"I love the style and color of this jumpsuit. i ordered a petite  and with tall shoes  it's still about 3"" too long. the side seam needs to be taken out at the bottom to hem it  so that's a pain in the rear.   also  this has a side zipper  but you step through the neckline to put it on. if any part of me was even a tiny bit larger  this would never work.   the biggest issue is that it armholes/bust gaps a lot. there should have been a dart from the armhole down towards the bust. i'm hoping to be",0,Pants
I was so looking forward to receiving this in the mail! when it arrived  i was very disappointed. the color is more mauve than dusty pink  and the fabric is stiff and wrinkled.....not at all what i expect velvet to be (flowy and soft). the fabric seems very cheap for the price point.  i usually like floreat  but this one is headed right back to the store!,0,Blouses
"This is a cute shirt  but it has slits at the bottom of the hem so that the front bottom of the shirt has this small rectangular ""flap."" it's not visible from the photo. i think it'll have to be returned for this reason.",0,Knits
I wanted to love this dress. the cut  fit and color are adorable. unfortunately the fabric is super thin. due to the material type it can be clingy in a manner that requires the anti-static spray your mom used to use in the 80s. i was on the fence of keeping it  but if there is so much as a wrinkle in your panty-line the whole world will see it. i would hate to have to wear a slip with this due to static issue. i am most likely going to return it; even at 15% off  it is over-priced for the cheap,0,Dresses
"Great cut and fit. tts. size 6 fit my 5'5""  135 pound frame (34b/c bust) wonderfully. my sister and best friend loved it on. but i'm returning. the color is more of a very bright orange than red. i would want to wear this in the middle of summer but the all-polyester fabric is hot. i have too many dresses in my closet. cute as it is  i'd just never pick this one. love to see this design in lighter fabric and different color options. 1-2"" longer would also be a slightly better length.",0,Dresses
Tried on the xxs petite and still felt that it looked too boxy and baggy on me. cute concept but poor execution,0,Knits
I was so bummed when this came in...the colors and print are beautiful  but the neck is super itchy because of an elastic/ruffle combo. there is also a liner which is a nice touch  but it's significantly shorter than the top layer which drove me nuts. definitely going back.,0,Knits
"This is a beautiful cardi. the cutouts and the full front panels all make it stand out. that said  there are 2 minor flows imo worthy of mentioning  none diminish my satisfaction toward it though. the sleeves are slim  meaning no long-sleeve shirts under it  for me at least. the fabric is a bit ""catchy""  meaning you'd better wear something silky or slippery under so the fabric doesn't crumple up behind your back. nevertheless  i will have so many uses for it     last  but not the least  is my sa",1,Knits
I saw this dress in the store and absolutely fell in love with the fabric and just had to have it. i ordered it on line in my size and when it arrived  i tried it on (or tried to try it on) and it didn't fit some parts of my bday (mainly in the bust). i ordered the largest size  so there was no where to go from there except to send it back. others here have complained about a strange fit in the tummy area (i.e.  too much material). i never got to find out because i really couldn't get the dress,0,Dresses
These are a great versatile pair of black pants. they look chic without trying too hard and they work well dressed up or down. they do run a bit big as others have said. i generally wear a 16 and thats what i got in these but they're definitely big and bag out by the end of the day.,1,Pants
Absolutely amazing! a must staple in every one's closet this season. i purchased the dress in a medium for a more relaxed look/feel. the silhouette is comfortable and makes for the perfect put on,1,Dresses
Love this top  it looks just as pictured. the lilac color is just as it looks  which i am happy about. sometimes this shade ends up darker than it appears online  but not with this top. it is soft velvet  silky lining and hits right where it does on model. i got a pxs my usual size. i am 5'3. the neck is a bit tight once buttons are buttoned up  but again this is pictured. well made and very pretty. can dress up or down.,1,Blouses
This is a perfect fit! i was worried that it would be too short and or boxy. i usually  wear an xs. i have a slightly longer waist though and often xs tops run short or they are overwhelming! this was perfect! it is roomy and long enough without swallowing my frame. it looks nice enough to dress up and wear out and about. great value at the sale price as well!! it is well made and doesn't just look like a run of the mill pullover.,1,Knits
Way too long...the sizing is incredibly off on this product. order a size or two down.,0,Layering
I love this robe and can't wait to wear it while i'm getting ready for my upcoming wedding. the only con that i can see is that the sleeves are a bit baggy  but other than that it's perfect!,1,Intimates
This sweater coat is perfect. i've been looking for one i loved for years. in my opinion  it runs true to size. i ordered my usual xsp. it is fitted in the arms and loose on the body. i love it.,1,Sweaters
I think i own nearly every maeve skirt retailer has sold over the last five years  and this might be my new favorite. one major improvement over years past is the fit...it really is true to size  rather than running large as has been the case in the past. the material is a substantial  stretchy jersey with a nice texture. the weight of the fabric combined with the jersey slip means it's not sheer at all  and it also a nice smooth fit  skimming over less-than-perfect areas. i also really appreciate,1,Skirts
I must be one of the rare people that this dress did not work for.  i adored it online and even on the hanger.  putting it on  it just looked frumpy on me (i tried my usual small first).  decided i must need a smaller size  so i sized down to an xs.  this one looked much better on  but was nearly impossible to get in and out of  the built in slip got twisted and i had to start over twice).  i decided i wasn't willing to work up a sweat getting dressed and undressed when i wore it.  i passed.,0,Dresses
I was so excited to get this! the fabric is beautiful - comfy soft and a great wash/print of blue. it reminded me of the ocean. however  the fit was off. the waist was too high  the length too short  and the straps to long. i was very disappointed. i considered taking it to the tailor before returning. ultimately  i decided to return.,0,Pants
"1.) if you look at the 4th photo of the grey shirt and zoom in you can get an accurate view of the back: this shirt is attached in not one  but two places in the back (in the photos of the black shirt it looks like it is only attached  or ""knotted"" in one place  and that is not the case). disappointing.   ----------  2.) unless you want to wear this as an off-the-shoulder shirt with a strapless bra size down. caveat: sizing down will become problematic though for those with large arms as the sle",0,Knits
I&#39;m taller (5&#39;8)  so it&#39;s not uncommon for things to be too short on me  but this was really short for the style.  it was very wide and loose all over in my usual size - both up top and in the wavy part below.  the style really just did not work with the length.  it looked very odd.,0,Knits
"Soft and flowy. fit is great. quality is great. i love this dress and i purchased in the turquoise color as well. i haven't worn a dress in 10+ years so i had a lot of reservation that this would be my first. highly recommend. i paired this with 4"" short black suede boots and black tights. many compliments (even from my husband and he doesn't usually pay much attention).",1,Dresses
These were perfect in the legs  nice and stretchy  but problematic in the waist. i'm generally a 31/size 12  but i had to squeeze to get them to close. they've already gone back. if you have a tinier waist they'd probably be fine.,0,Jeans
Gorgeous lace detail on this classic swimsuit. absolutely love it! fits true to size.,1,Swim
"I sized down in this dress from a 6 to a 4 (32d-31-38). the 6 was too blousy in the bust and it did feel ""sack-like"". i sized down and suddenly it looked great--fitted enough through the bust and hips. be warned--this dress has to be pulled over your head. the fit in the bust will determine a lot. i am tall--almost 5' 9"" and the length was great--similar to the model in the photo. the cream and black print is gorgeous.",1,Dresses
This top has a really pretty pattern and is good quality  but was just too boxy for me. i also felt like the sleeves were a little odd/big.     the fit is tts  though slightly shorter then it looks on the model.,0,Blouses
"I don't usually wear maxi dresses because i am tall (5'10) so they usually aren't ""maxi"" on me. i'm also hourglass shaped and maxis with no waist definition make me look frumpy. this dress solves both those problems! it's very long and the waist has attached ties to define and keep it from being too billowy. it's also lined to the knees so you can wear with confidence but still have the bottom be light and breezy.",1,Dresses
This dress is adorable. it's very comfortable and so flattering. the only thing is i can't understand why it is priced so high. it's a great dress  but i'm just not convinced it's the worth the price tag. i'm going to watch for it to go on sale. fingers crossed!,1,Dresses
I got this tunic in the bright red  and it is a great  fun color that leans just slightly to the orange side of red. (my computer screen makes it look more orange than it does in person. i'm happier with the actual color.) the fabric is soft  comfortable and hangs beautifully. wrinkles fall out when you hang it up. i also have the tegan tunic in 2 colors and find the fit to be the same. however  the hi-low hem on this dress is a little more exaggerated than on the tegan. the tegan travels very w,1,Dresses
I was so excited to order this sweater. i thought that the moss color would make it a great basic for work or casual days. ordering it on sale made it all the better. however  when it came i was so sad to see how muted the colors were  with little definition. the sweater itself lacks definition as well  just shapeless and hangy. i also did not expect the angora like hair on the sweater which bothered by eyes as soon as i tried it on.,0,Sweaters
This jacket is beautiful and easily dresses an outfit up and can just as easily be dressed down and worn casually. i consistently wear a size 8/10/m and have this piece in xs. the reviews do not lie - size down!,1,Sweaters
As another reviewer noted  the upper portion (back  chest  shoulders  etc.) fit nicely. however  the body of the dress was enormous and did  indeed  make me look much heavier throughout the middle. back to the store it goes.,0,Dresses
I wish i would have read the other reviews before ordering. it's cute  but very casual and very thin material...not like other retailer tops. also runs super small. i ordered a small (i wear a small or xsmall at retailer) and will likely jump to a large given feedback in other reviews.,0,Knits
Great looking  please dry clean it or you'll ruin it  fits well  easy to make an outfit look stylish,1,Knits
I agree with the other reviewer -- it's refreshing to find a top that isn't all baggy or sheer  which seems to be the current trend right now.  _______  pros:  - lots of stretch. this was so comfortable and the rayon lining inside really makes this breathable.  - the ruched detailing  sleeves and overall length is great.  - no cami needed with the white. i see in the pics on the model that appears to be cami underneath. i wrote a nude bra and didn't have an issue at the front because it's two la,1,Knits
